work_id,shift_amount,content_npy,style_npy,target_pt
113512,0,content_113512_shift0.npy,style_113512_shift0.npy,target_113512_shift0.pt
113512,1,content_113512_shift1.npy,style_113512_shift1.npy,target_113512_shift1.pt
113512,-1,content_113512_shift-1.npy,style_113512_shift-1.npy,target_113512_shift-1.pt
113514,0,content_113514_shift0.npy,style_113514_shift0.npy,target_113514_shift0.pt
113514,1,content_113514_shift1.npy,style_113514_shift1.npy,target_113514_shift1.pt
113514,-1,content_113514_shift-1.npy,style_113514_shift-1.npy,target_113514_shift-1.pt
113688,0,content_113688_shift0.npy,style_113688_shift0.npy,target_113688_shift0.pt
113688,1,content_113688_shift1.npy,style_113688_shift1.npy,target_113688_shift1.pt
113688,-1,content_113688_shift-1.npy,style_113688_shift-1.npy,target_113688_shift-1.pt
113870,0,content_113870_shift0.npy,style_113870_shift0.npy,target_113870_shift0.pt
113870,1,content_113870_shift1.npy,style_113870_shift1.npy,target_113870_shift1.pt
113870,-1,content_113870_shift-1.npy,style_113870_shift-1.npy,target_113870_shift-1.pt
113888,0,content_113888_shift0.npy,style_113888_shift0.npy,target_113888_shift0.pt
113888,1,content_113888_shift1.npy,style_113888_shift1.npy,target_113888_shift1.pt
113888,-1,content_113888_shift-1.npy,style_113888_shift-1.npy,target_113888_shift-1.pt
113894,0,content_113894_shift0.npy,style_113894_shift0.npy,target_113894_shift0.pt
113894,1,content_113894_shift1.npy,style_113894_shift1.npy,target_113894_shift1.pt
113894,-1,content_113894_shift-1.npy,style_113894_shift-1.npy,target_113894_shift-1.pt
113896,0,content_113896_shift0.npy,style_113896_shift0.npy,target_113896_shift0.pt
113896,1,content_113896_shift1.npy,style_113896_shift1.npy,target_113896_shift1.pt
113896,-1,content_113896_shift-1.npy,style_113896_shift-1.npy,target_113896_shift-1.pt
114076,0,content_114076_shift0.npy,style_114076_shift0.npy,target_114076_shift0.pt
114076,1,content_114076_shift1.npy,style_114076_shift1.npy,target_114076_shift1.pt
114076,-1,content_114076_shift-1.npy,style_114076_shift-1.npy,target_114076_shift-1.pt
114095,0,content_114095_shift0.npy,style_114095_shift0.npy,target_114095_shift0.pt
114095,1,content_114095_shift1.npy,style_114095_shift1.npy,target_114095_shift1.pt
114095,-1,content_114095_shift-1.npy,style_114095_shift-1.npy,target_114095_shift-1.pt
114251,0,content_114251_shift0.npy,style_114251_shift0.npy,target_114251_shift0.pt
114251,1,content_114251_shift1.npy,style_114251_shift1.npy,target_114251_shift1.pt
114251,-1,content_114251_shift-1.npy,style_114251_shift-1.npy,target_114251_shift-1.pt
114266,0,content_114266_shift0.npy,style_114266_shift0.npy,target_114266_shift0.pt
114266,1,content_114266_shift1.npy,style_114266_shift1.npy,target_114266_shift1.pt
114266,-1,content_114266_shift-1.npy,style_114266_shift-1.npy,target_114266_shift-1.pt
114268,0,content_114268_shift0.npy,style_114268_shift0.npy,target_114268_shift0.pt
114268,1,content_114268_shift1.npy,style_114268_shift1.npy,target_114268_shift1.pt
114268,-1,content_114268_shift-1.npy,style_114268_shift-1.npy,target_114268_shift-1.pt
114403,0,content_114403_shift0.npy,style_114403_shift0.npy,target_114403_shift0.pt
114403,1,content_114403_shift1.npy,style_114403_shift1.npy,target_114403_shift1.pt
114403,-1,content_114403_shift-1.npy,style_114403_shift-1.npy,target_114403_shift-1.pt
114411,0,content_114411_shift0.npy,style_114411_shift0.npy,target_114411_shift0.pt
114411,1,content_114411_shift1.npy,style_114411_shift1.npy,target_114411_shift1.pt
114411,-1,content_114411_shift-1.npy,style_114411_shift-1.npy,target_114411_shift-1.pt
114420,0,content_114420_shift0.npy,style_114420_shift0.npy,target_114420_shift0.pt
114420,1,content_114420_shift1.npy,style_114420_shift1.npy,target_114420_shift1.pt
114420,-1,content_114420_shift-1.npy,style_114420_shift-1.npy,target_114420_shift-1.pt
114480,0,content_114480_shift0.npy,style_114480_shift0.npy,target_114480_shift0.pt
114480,1,content_114480_shift1.npy,style_114480_shift1.npy,target_114480_shift1.pt
114480,-1,content_114480_shift-1.npy,style_114480_shift-1.npy,target_114480_shift-1.pt
114490,0,content_114490_shift0.npy,style_114490_shift0.npy,target_114490_shift0.pt
114490,1,content_114490_shift1.npy,style_114490_shift1.npy,target_114490_shift1.pt
114490,-1,content_114490_shift-1.npy,style_114490_shift-1.npy,target_114490_shift-1.pt
114524,0,content_114524_shift0.npy,style_114524_shift0.npy,target_114524_shift0.pt
114524,1,content_114524_shift1.npy,style_114524_shift1.npy,target_114524_shift1.pt
114524,-1,content_114524_shift-1.npy,style_114524_shift-1.npy,target_114524_shift-1.pt
114558,0,content_114558_shift0.npy,style_114558_shift0.npy,target_114558_shift0.pt
114558,1,content_114558_shift1.npy,style_114558_shift1.npy,target_114558_shift1.pt
114558,-1,content_114558_shift-1.npy,style_114558_shift-1.npy,target_114558_shift-1.pt
114606,0,content_114606_shift0.npy,style_114606_shift0.npy,target_114606_shift0.pt
114606,1,content_114606_shift1.npy,style_114606_shift1.npy,target_114606_shift1.pt
114606,-1,content_114606_shift-1.npy,style_114606_shift-1.npy,target_114606_shift-1.pt
114608,0,content_114608_shift0.npy,style_114608_shift0.npy,target_114608_shift0.pt
114608,1,content_114608_shift1.npy,style_114608_shift1.npy,target_114608_shift1.pt
114608,-1,content_114608_shift-1.npy,style_114608_shift-1.npy,target_114608_shift-1.pt
114609,0,content_114609_shift0.npy,style_114609_shift0.npy,target_114609_shift0.pt
114609,1,content_114609_shift1.npy,style_114609_shift1.npy,target_114609_shift1.pt
114609,-1,content_114609_shift-1.npy,style_114609_shift-1.npy,target_114609_shift-1.pt
114814,0,content_114814_shift0.npy,style_114814_shift0.npy,target_114814_shift0.pt
114814,1,content_114814_shift1.npy,style_114814_shift1.npy,target_114814_shift1.pt
114814,-1,content_114814_shift-1.npy,style_114814_shift-1.npy,target_114814_shift-1.pt
115127,0,content_115127_shift0.npy,style_115127_shift0.npy,target_115127_shift0.pt
115127,1,content_115127_shift1.npy,style_115127_shift1.npy,target_115127_shift1.pt
115127,-1,content_115127_shift-1.npy,style_115127_shift-1.npy,target_115127_shift-1.pt
115153,0,content_115153_shift0.npy,style_115153_shift0.npy,target_115153_shift0.pt
115153,1,content_115153_shift1.npy,style_115153_shift1.npy,target_115153_shift1.pt
115153,-1,content_115153_shift-1.npy,style_115153_shift-1.npy,target_115153_shift-1.pt
115436,0,content_115436_shift0.npy,style_115436_shift0.npy,target_115436_shift0.pt
115436,1,content_115436_shift1.npy,style_115436_shift1.npy,target_115436_shift1.pt
115436,-1,content_115436_shift-1.npy,style_115436_shift-1.npy,target_115436_shift-1.pt
115484,0,content_115484_shift0.npy,style_115484_shift0.npy,target_115484_shift0.pt
115484,1,content_115484_shift1.npy,style_115484_shift1.npy,target_115484_shift1.pt
115484,-1,content_115484_shift-1.npy,style_115484_shift-1.npy,target_115484_shift-1.pt
115496,0,content_115496_shift0.npy,style_115496_shift0.npy,target_115496_shift0.pt
115496,1,content_115496_shift1.npy,style_115496_shift1.npy,target_115496_shift1.pt
115496,-1,content_115496_shift-1.npy,style_115496_shift-1.npy,target_115496_shift-1.pt
115655,0,content_115655_shift0.npy,style_115655_shift0.npy,target_115655_shift0.pt
115655,1,content_115655_shift1.npy,style_115655_shift1.npy,target_115655_shift1.pt
115655,-1,content_115655_shift-1.npy,style_115655_shift-1.npy,target_115655_shift-1.pt
115731,0,content_115731_shift0.npy,style_115731_shift0.npy,target_115731_shift0.pt
115731,1,content_115731_shift1.npy,style_115731_shift1.npy,target_115731_shift1.pt
115731,-1,content_115731_shift-1.npy,style_115731_shift-1.npy,target_115731_shift-1.pt
115810,0,content_115810_shift0.npy,style_115810_shift0.npy,target_115810_shift0.pt
115810,1,content_115810_shift1.npy,style_115810_shift1.npy,target_115810_shift1.pt
115810,-1,content_115810_shift-1.npy,style_115810_shift-1.npy,target_115810_shift-1.pt
115848,0,content_115848_shift0.npy,style_115848_shift0.npy,target_115848_shift0.pt
115848,1,content_115848_shift1.npy,style_115848_shift1.npy,target_115848_shift1.pt
115848,-1,content_115848_shift-1.npy,style_115848_shift-1.npy,target_115848_shift-1.pt
115849,0,content_115849_shift0.npy,style_115849_shift0.npy,target_115849_shift0.pt
115849,1,content_115849_shift1.npy,style_115849_shift1.npy,target_115849_shift1.pt
115849,-1,content_115849_shift-1.npy,style_115849_shift-1.npy,target_115849_shift-1.pt
116066,0,content_116066_shift0.npy,style_116066_shift0.npy,target_116066_shift0.pt
116066,1,content_116066_shift1.npy,style_116066_shift1.npy,target_116066_shift1.pt
116066,-1,content_116066_shift-1.npy,style_116066_shift-1.npy,target_116066_shift-1.pt
116089,0,content_116089_shift0.npy,style_116089_shift0.npy,target_116089_shift0.pt
116089,1,content_116089_shift1.npy,style_116089_shift1.npy,target_116089_shift1.pt
116089,-1,content_116089_shift-1.npy,style_116089_shift-1.npy,target_116089_shift-1.pt
116101,0,content_116101_shift0.npy,style_116101_shift0.npy,target_116101_shift0.pt
116101,1,content_116101_shift1.npy,style_116101_shift1.npy,target_116101_shift1.pt
116101,-1,content_116101_shift-1.npy,style_116101_shift-1.npy,target_116101_shift-1.pt
116156,0,content_116156_shift0.npy,style_116156_shift0.npy,target_116156_shift0.pt
116156,1,content_116156_shift1.npy,style_116156_shift1.npy,target_116156_shift1.pt
116156,-1,content_116156_shift-1.npy,style_116156_shift-1.npy,target_116156_shift-1.pt
116256,0,content_116256_shift0.npy,style_116256_shift0.npy,target_116256_shift0.pt
116256,1,content_116256_shift1.npy,style_116256_shift1.npy,target_116256_shift1.pt
116256,-1,content_116256_shift-1.npy,style_116256_shift-1.npy,target_116256_shift-1.pt
116648,0,content_116648_shift0.npy,style_116648_shift0.npy,target_116648_shift0.pt
116648,1,content_116648_shift1.npy,style_116648_shift1.npy,target_116648_shift1.pt
116648,-1,content_116648_shift-1.npy,style_116648_shift-1.npy,target_116648_shift-1.pt
116874,0,content_116874_shift0.npy,style_116874_shift0.npy,target_116874_shift0.pt
116874,1,content_116874_shift1.npy,style_116874_shift1.npy,target_116874_shift1.pt
116874,-1,content_116874_shift-1.npy,style_116874_shift-1.npy,target_116874_shift-1.pt
116975,0,content_116975_shift0.npy,style_116975_shift0.npy,target_116975_shift0.pt
116975,1,content_116975_shift1.npy,style_116975_shift1.npy,target_116975_shift1.pt
116975,-1,content_116975_shift-1.npy,style_116975_shift-1.npy,target_116975_shift-1.pt
116985,0,content_116985_shift0.npy,style_116985_shift0.npy,target_116985_shift0.pt
116985,1,content_116985_shift1.npy,style_116985_shift1.npy,target_116985_shift1.pt
116985,-1,content_116985_shift-1.npy,style_116985_shift-1.npy,target_116985_shift-1.pt
117297,0,content_117297_shift0.npy,style_117297_shift0.npy,target_117297_shift0.pt
117297,1,content_117297_shift1.npy,style_117297_shift1.npy,target_117297_shift1.pt
117297,-1,content_117297_shift-1.npy,style_117297_shift-1.npy,target_117297_shift-1.pt
117304,0,content_117304_shift0.npy,style_117304_shift0.npy,target_117304_shift0.pt
117304,1,content_117304_shift1.npy,style_117304_shift1.npy,target_117304_shift1.pt
117304,-1,content_117304_shift-1.npy,style_117304_shift-1.npy,target_117304_shift-1.pt
117330,0,content_117330_shift0.npy,style_117330_shift0.npy,target_117330_shift0.pt
117330,1,content_117330_shift1.npy,style_117330_shift1.npy,target_117330_shift1.pt
117330,-1,content_117330_shift-1.npy,style_117330_shift-1.npy,target_117330_shift-1.pt
117415,0,content_117415_shift0.npy,style_117415_shift0.npy,target_117415_shift0.pt
117415,1,content_117415_shift1.npy,style_117415_shift1.npy,target_117415_shift1.pt
117415,-1,content_117415_shift-1.npy,style_117415_shift-1.npy,target_117415_shift-1.pt
117419,0,content_117419_shift0.npy,style_117419_shift0.npy,target_117419_shift0.pt
117419,1,content_117419_shift1.npy,style_117419_shift1.npy,target_117419_shift1.pt
117419,-1,content_117419_shift-1.npy,style_117419_shift-1.npy,target_117419_shift-1.pt
117455,0,content_117455_shift0.npy,style_117455_shift0.npy,target_117455_shift0.pt
117455,1,content_117455_shift1.npy,style_117455_shift1.npy,target_117455_shift1.pt
117455,-1,content_117455_shift-1.npy,style_117455_shift-1.npy,target_117455_shift-1.pt
117546,0,content_117546_shift0.npy,style_117546_shift0.npy,target_117546_shift0.pt
117546,1,content_117546_shift1.npy,style_117546_shift1.npy,target_117546_shift1.pt
117546,-1,content_117546_shift-1.npy,style_117546_shift-1.npy,target_117546_shift-1.pt
117749,0,content_117749_shift0.npy,style_117749_shift0.npy,target_117749_shift0.pt
117749,1,content_117749_shift1.npy,style_117749_shift1.npy,target_117749_shift1.pt
117749,-1,content_117749_shift-1.npy,style_117749_shift-1.npy,target_117749_shift-1.pt
117811,0,content_117811_shift0.npy,style_117811_shift0.npy,target_117811_shift0.pt
117811,1,content_117811_shift1.npy,style_117811_shift1.npy,target_117811_shift1.pt
117811,-1,content_117811_shift-1.npy,style_117811_shift-1.npy,target_117811_shift-1.pt
117978,0,content_117978_shift0.npy,style_117978_shift0.npy,target_117978_shift0.pt
117978,1,content_117978_shift1.npy,style_117978_shift1.npy,target_117978_shift1.pt
117978,-1,content_117978_shift-1.npy,style_117978_shift-1.npy,target_117978_shift-1.pt
117989,0,content_117989_shift0.npy,style_117989_shift0.npy,target_117989_shift0.pt
117989,1,content_117989_shift1.npy,style_117989_shift1.npy,target_117989_shift1.pt
117989,-1,content_117989_shift-1.npy,style_117989_shift-1.npy,target_117989_shift-1.pt
118089,0,content_118089_shift0.npy,style_118089_shift0.npy,target_118089_shift0.pt
118089,1,content_118089_shift1.npy,style_118089_shift1.npy,target_118089_shift1.pt
118089,-1,content_118089_shift-1.npy,style_118089_shift-1.npy,target_118089_shift-1.pt
118168,0,content_118168_shift0.npy,style_118168_shift0.npy,target_118168_shift0.pt
118168,1,content_118168_shift1.npy,style_118168_shift1.npy,target_118168_shift1.pt
118168,-1,content_118168_shift-1.npy,style_118168_shift-1.npy,target_118168_shift-1.pt
118262,0,content_118262_shift0.npy,style_118262_shift0.npy,target_118262_shift0.pt
118262,1,content_118262_shift1.npy,style_118262_shift1.npy,target_118262_shift1.pt
118262,-1,content_118262_shift-1.npy,style_118262_shift-1.npy,target_118262_shift-1.pt
118373,0,content_118373_shift0.npy,style_118373_shift0.npy,target_118373_shift0.pt
118373,1,content_118373_shift1.npy,style_118373_shift1.npy,target_118373_shift1.pt
118373,-1,content_118373_shift-1.npy,style_118373_shift-1.npy,target_118373_shift-1.pt
118379,0,content_118379_shift0.npy,style_118379_shift0.npy,target_118379_shift0.pt
118379,1,content_118379_shift1.npy,style_118379_shift1.npy,target_118379_shift1.pt
118379,-1,content_118379_shift-1.npy,style_118379_shift-1.npy,target_118379_shift-1.pt
118408,0,content_118408_shift0.npy,style_118408_shift0.npy,target_118408_shift0.pt
118408,1,content_118408_shift1.npy,style_118408_shift1.npy,target_118408_shift1.pt
118408,-1,content_118408_shift-1.npy,style_118408_shift-1.npy,target_118408_shift-1.pt
118525,0,content_118525_shift0.npy,style_118525_shift0.npy,target_118525_shift0.pt
118525,1,content_118525_shift1.npy,style_118525_shift1.npy,target_118525_shift1.pt
118525,-1,content_118525_shift-1.npy,style_118525_shift-1.npy,target_118525_shift-1.pt
118683,0,content_118683_shift0.npy,style_118683_shift0.npy,target_118683_shift0.pt
118683,1,content_118683_shift1.npy,style_118683_shift1.npy,target_118683_shift1.pt
118683,-1,content_118683_shift-1.npy,style_118683_shift-1.npy,target_118683_shift-1.pt
118713,0,content_118713_shift0.npy,style_118713_shift0.npy,target_118713_shift0.pt
118713,1,content_118713_shift1.npy,style_118713_shift1.npy,target_118713_shift1.pt
118713,-1,content_118713_shift-1.npy,style_118713_shift-1.npy,target_118713_shift-1.pt
118849,0,content_118849_shift0.npy,style_118849_shift0.npy,target_118849_shift0.pt
118849,1,content_118849_shift1.npy,style_118849_shift1.npy,target_118849_shift1.pt
118849,-1,content_118849_shift-1.npy,style_118849_shift-1.npy,target_118849_shift-1.pt
119508,0,content_119508_shift0.npy,style_119508_shift0.npy,target_119508_shift0.pt
119508,1,content_119508_shift1.npy,style_119508_shift1.npy,target_119508_shift1.pt
119508,-1,content_119508_shift-1.npy,style_119508_shift-1.npy,target_119508_shift-1.pt
119515,0,content_119515_shift0.npy,style_119515_shift0.npy,target_119515_shift0.pt
119515,1,content_119515_shift1.npy,style_119515_shift1.npy,target_119515_shift1.pt
119515,-1,content_119515_shift-1.npy,style_119515_shift-1.npy,target_119515_shift-1.pt
119676,0,content_119676_shift0.npy,style_119676_shift0.npy,target_119676_shift0.pt
119676,1,content_119676_shift1.npy,style_119676_shift1.npy,target_119676_shift1.pt
119676,-1,content_119676_shift-1.npy,style_119676_shift-1.npy,target_119676_shift-1.pt
119724,0,content_119724_shift0.npy,style_119724_shift0.npy,target_119724_shift0.pt
119724,1,content_119724_shift1.npy,style_119724_shift1.npy,target_119724_shift1.pt
119724,-1,content_119724_shift-1.npy,style_119724_shift-1.npy,target_119724_shift-1.pt
119901,0,content_119901_shift0.npy,style_119901_shift0.npy,target_119901_shift0.pt
119901,1,content_119901_shift1.npy,style_119901_shift1.npy,target_119901_shift1.pt
119901,-1,content_119901_shift-1.npy,style_119901_shift-1.npy,target_119901_shift-1.pt
120063,0,content_120063_shift0.npy,style_120063_shift0.npy,target_120063_shift0.pt
120063,1,content_120063_shift1.npy,style_120063_shift1.npy,target_120063_shift1.pt
120063,-1,content_120063_shift-1.npy,style_120063_shift-1.npy,target_120063_shift-1.pt
120236,0,content_120236_shift0.npy,style_120236_shift0.npy,target_120236_shift0.pt
120236,1,content_120236_shift1.npy,style_120236_shift1.npy,target_120236_shift1.pt
120236,-1,content_120236_shift-1.npy,style_120236_shift-1.npy,target_120236_shift-1.pt
120738,0,content_120738_shift0.npy,style_120738_shift0.npy,target_120738_shift0.pt
120738,1,content_120738_shift1.npy,style_120738_shift1.npy,target_120738_shift1.pt
120738,-1,content_120738_shift-1.npy,style_120738_shift-1.npy,target_120738_shift-1.pt
120777,0,content_120777_shift0.npy,style_120777_shift0.npy,target_120777_shift0.pt
120777,1,content_120777_shift1.npy,style_120777_shift1.npy,target_120777_shift1.pt
120777,-1,content_120777_shift-1.npy,style_120777_shift-1.npy,target_120777_shift-1.pt
121217,0,content_121217_shift0.npy,style_121217_shift0.npy,target_121217_shift0.pt
121217,1,content_121217_shift1.npy,style_121217_shift1.npy,target_121217_shift1.pt
121217,-1,content_121217_shift-1.npy,style_121217_shift-1.npy,target_121217_shift-1.pt
121324,0,content_121324_shift0.npy,style_121324_shift0.npy,target_121324_shift0.pt
121324,1,content_121324_shift1.npy,style_121324_shift1.npy,target_121324_shift1.pt
121324,-1,content_121324_shift-1.npy,style_121324_shift-1.npy,target_121324_shift-1.pt
121325,0,content_121325_shift0.npy,style_121325_shift0.npy,target_121325_shift0.pt
121325,1,content_121325_shift1.npy,style_121325_shift1.npy,target_121325_shift1.pt
121325,-1,content_121325_shift-1.npy,style_121325_shift-1.npy,target_121325_shift-1.pt
121401,0,content_121401_shift0.npy,style_121401_shift0.npy,target_121401_shift0.pt
121401,1,content_121401_shift1.npy,style_121401_shift1.npy,target_121401_shift1.pt
121401,-1,content_121401_shift-1.npy,style_121401_shift-1.npy,target_121401_shift-1.pt
121444,0,content_121444_shift0.npy,style_121444_shift0.npy,target_121444_shift0.pt
121444,1,content_121444_shift1.npy,style_121444_shift1.npy,target_121444_shift1.pt
121444,-1,content_121444_shift-1.npy,style_121444_shift-1.npy,target_121444_shift-1.pt
121462,0,content_121462_shift0.npy,style_121462_shift0.npy,target_121462_shift0.pt
121462,1,content_121462_shift1.npy,style_121462_shift1.npy,target_121462_shift1.pt
121462,-1,content_121462_shift-1.npy,style_121462_shift-1.npy,target_121462_shift-1.pt
121598,0,content_121598_shift0.npy,style_121598_shift0.npy,target_121598_shift0.pt
121598,1,content_121598_shift1.npy,style_121598_shift1.npy,target_121598_shift1.pt
121598,-1,content_121598_shift-1.npy,style_121598_shift-1.npy,target_121598_shift-1.pt
121662,0,content_121662_shift0.npy,style_121662_shift0.npy,target_121662_shift0.pt
121662,1,content_121662_shift1.npy,style_121662_shift1.npy,target_121662_shift1.pt
121662,-1,content_121662_shift-1.npy,style_121662_shift-1.npy,target_121662_shift-1.pt
121694,0,content_121694_shift0.npy,style_121694_shift0.npy,target_121694_shift0.pt
121694,1,content_121694_shift1.npy,style_121694_shift1.npy,target_121694_shift1.pt
121694,-1,content_121694_shift-1.npy,style_121694_shift-1.npy,target_121694_shift-1.pt
121804,0,content_121804_shift0.npy,style_121804_shift0.npy,target_121804_shift0.pt
121804,1,content_121804_shift1.npy,style_121804_shift1.npy,target_121804_shift1.pt
121804,-1,content_121804_shift-1.npy,style_121804_shift-1.npy,target_121804_shift-1.pt
122008,0,content_122008_shift0.npy,style_122008_shift0.npy,target_122008_shift0.pt
122008,1,content_122008_shift1.npy,style_122008_shift1.npy,target_122008_shift1.pt
122008,-1,content_122008_shift-1.npy,style_122008_shift-1.npy,target_122008_shift-1.pt
122137,0,content_122137_shift0.npy,style_122137_shift0.npy,target_122137_shift0.pt
122137,1,content_122137_shift1.npy,style_122137_shift1.npy,target_122137_shift1.pt
122137,-1,content_122137_shift-1.npy,style_122137_shift-1.npy,target_122137_shift-1.pt
122141,0,content_122141_shift0.npy,style_122141_shift0.npy,target_122141_shift0.pt
122141,1,content_122141_shift1.npy,style_122141_shift1.npy,target_122141_shift1.pt
122141,-1,content_122141_shift-1.npy,style_122141_shift-1.npy,target_122141_shift-1.pt
122192,0,content_122192_shift0.npy,style_122192_shift0.npy,target_122192_shift0.pt
122192,1,content_122192_shift1.npy,style_122192_shift1.npy,target_122192_shift1.pt
122192,-1,content_122192_shift-1.npy,style_122192_shift-1.npy,target_122192_shift-1.pt
122193,0,content_122193_shift0.npy,style_122193_shift0.npy,target_122193_shift0.pt
122193,1,content_122193_shift1.npy,style_122193_shift1.npy,target_122193_shift1.pt
122193,-1,content_122193_shift-1.npy,style_122193_shift-1.npy,target_122193_shift-1.pt
122348,0,content_122348_shift0.npy,style_122348_shift0.npy,target_122348_shift0.pt
122348,1,content_122348_shift1.npy,style_122348_shift1.npy,target_122348_shift1.pt
122348,-1,content_122348_shift-1.npy,style_122348_shift-1.npy,target_122348_shift-1.pt
122357,0,content_122357_shift0.npy,style_122357_shift0.npy,target_122357_shift0.pt
122357,1,content_122357_shift1.npy,style_122357_shift1.npy,target_122357_shift1.pt
122357,-1,content_122357_shift-1.npy,style_122357_shift-1.npy,target_122357_shift-1.pt
122423,0,content_122423_shift0.npy,style_122423_shift0.npy,target_122423_shift0.pt
122423,1,content_122423_shift1.npy,style_122423_shift1.npy,target_122423_shift1.pt
122423,-1,content_122423_shift-1.npy,style_122423_shift-1.npy,target_122423_shift-1.pt
122424,0,content_122424_shift0.npy,style_122424_shift0.npy,target_122424_shift0.pt
122424,1,content_122424_shift1.npy,style_122424_shift1.npy,target_122424_shift1.pt
122424,-1,content_122424_shift-1.npy,style_122424_shift-1.npy,target_122424_shift-1.pt
122729,0,content_122729_shift0.npy,style_122729_shift0.npy,target_122729_shift0.pt
122729,1,content_122729_shift1.npy,style_122729_shift1.npy,target_122729_shift1.pt
122729,-1,content_122729_shift-1.npy,style_122729_shift-1.npy,target_122729_shift-1.pt
122745,0,content_122745_shift0.npy,style_122745_shift0.npy,target_122745_shift0.pt
122745,1,content_122745_shift1.npy,style_122745_shift1.npy,target_122745_shift1.pt
122745,-1,content_122745_shift-1.npy,style_122745_shift-1.npy,target_122745_shift-1.pt
122785,0,content_122785_shift0.npy,style_122785_shift0.npy,target_122785_shift0.pt
122785,1,content_122785_shift1.npy,style_122785_shift1.npy,target_122785_shift1.pt
122785,-1,content_122785_shift-1.npy,style_122785_shift-1.npy,target_122785_shift-1.pt
123105,0,content_123105_shift0.npy,style_123105_shift0.npy,target_123105_shift0.pt
123105,1,content_123105_shift1.npy,style_123105_shift1.npy,target_123105_shift1.pt
123105,-1,content_123105_shift-1.npy,style_123105_shift-1.npy,target_123105_shift-1.pt
123106,0,content_123106_shift0.npy,style_123106_shift0.npy,target_123106_shift0.pt
123106,1,content_123106_shift1.npy,style_123106_shift1.npy,target_123106_shift1.pt
123106,-1,content_123106_shift-1.npy,style_123106_shift-1.npy,target_123106_shift-1.pt
123240,0,content_123240_shift0.npy,style_123240_shift0.npy,target_123240_shift0.pt
123240,1,content_123240_shift1.npy,style_123240_shift1.npy,target_123240_shift1.pt
123240,-1,content_123240_shift-1.npy,style_123240_shift-1.npy,target_123240_shift-1.pt
123315,0,content_123315_shift0.npy,style_123315_shift0.npy,target_123315_shift0.pt
123315,1,content_123315_shift1.npy,style_123315_shift1.npy,target_123315_shift1.pt
123315,-1,content_123315_shift-1.npy,style_123315_shift-1.npy,target_123315_shift-1.pt
123537,0,content_123537_shift0.npy,style_123537_shift0.npy,target_123537_shift0.pt
123537,1,content_123537_shift1.npy,style_123537_shift1.npy,target_123537_shift1.pt
123537,-1,content_123537_shift-1.npy,style_123537_shift-1.npy,target_123537_shift-1.pt
123590,0,content_123590_shift0.npy,style_123590_shift0.npy,target_123590_shift0.pt
123590,1,content_123590_shift1.npy,style_123590_shift1.npy,target_123590_shift1.pt
123590,-1,content_123590_shift-1.npy,style_123590_shift-1.npy,target_123590_shift-1.pt
123685,0,content_123685_shift0.npy,style_123685_shift0.npy,target_123685_shift0.pt
123685,1,content_123685_shift1.npy,style_123685_shift1.npy,target_123685_shift1.pt
123685,-1,content_123685_shift-1.npy,style_123685_shift-1.npy,target_123685_shift-1.pt
124067,0,content_124067_shift0.npy,style_124067_shift0.npy,target_124067_shift0.pt
124067,1,content_124067_shift1.npy,style_124067_shift1.npy,target_124067_shift1.pt
124067,-1,content_124067_shift-1.npy,style_124067_shift-1.npy,target_124067_shift-1.pt
124151,0,content_124151_shift0.npy,style_124151_shift0.npy,target_124151_shift0.pt
124151,1,content_124151_shift1.npy,style_124151_shift1.npy,target_124151_shift1.pt
124151,-1,content_124151_shift-1.npy,style_124151_shift-1.npy,target_124151_shift-1.pt
124175,0,content_124175_shift0.npy,style_124175_shift0.npy,target_124175_shift0.pt
124175,1,content_124175_shift1.npy,style_124175_shift1.npy,target_124175_shift1.pt
124175,-1,content_124175_shift-1.npy,style_124175_shift-1.npy,target_124175_shift-1.pt
124373,0,content_124373_shift0.npy,style_124373_shift0.npy,target_124373_shift0.pt
124373,1,content_124373_shift1.npy,style_124373_shift1.npy,target_124373_shift1.pt
124373,-1,content_124373_shift-1.npy,style_124373_shift-1.npy,target_124373_shift-1.pt
124399,0,content_124399_shift0.npy,style_124399_shift0.npy,target_124399_shift0.pt
124399,1,content_124399_shift1.npy,style_124399_shift1.npy,target_124399_shift1.pt
124399,-1,content_124399_shift-1.npy,style_124399_shift-1.npy,target_124399_shift-1.pt
124404,0,content_124404_shift0.npy,style_124404_shift0.npy,target_124404_shift0.pt
124404,1,content_124404_shift1.npy,style_124404_shift1.npy,target_124404_shift1.pt
124404,-1,content_124404_shift-1.npy,style_124404_shift-1.npy,target_124404_shift-1.pt
124420,0,content_124420_shift0.npy,style_124420_shift0.npy,target_124420_shift0.pt
124420,1,content_124420_shift1.npy,style_124420_shift1.npy,target_124420_shift1.pt
124420,-1,content_124420_shift-1.npy,style_124420_shift-1.npy,target_124420_shift-1.pt
124434,0,content_124434_shift0.npy,style_124434_shift0.npy,target_124434_shift0.pt
124434,1,content_124434_shift1.npy,style_124434_shift1.npy,target_124434_shift1.pt
124434,-1,content_124434_shift-1.npy,style_124434_shift-1.npy,target_124434_shift-1.pt
124637,0,content_124637_shift0.npy,style_124637_shift0.npy,target_124637_shift0.pt
124637,1,content_124637_shift1.npy,style_124637_shift1.npy,target_124637_shift1.pt
124637,-1,content_124637_shift-1.npy,style_124637_shift-1.npy,target_124637_shift-1.pt
